Date,Open,High,Low,Close,Adj Close,Volume
2015-11-30,115.849998,115.949997,115.800003,115.910004,98.405960,4925000
2015-12-01,115.639999,116.470001,115.559998,116.449997,99.145851,5961700
2015-12-02,116.209999,116.330002,116.050003,116.169998,98.907448,6138300
2015-12-03,115.580002,115.690002,114.559998,114.629997,97.596291,4515400
2015-12-04,114.790001,115.279999,114.790001,115.250000,98.124130,3120500
2015-12-07,115.220001,115.830002,115.190002,115.449997,98.294449,3094600
2015-12-08,115.599998,115.610001,115.220001,115.300003,98.166733,3754100
2015-12-09,115.169998,115.419998,114.930000,115.269997,98.141159,3394600
2015-12-10,115.290001,115.470001,115.000000,115.000000,97.911278,4722600
2015-12-11,115.279999,115.410004,114.809998,115.199997,98.081566,7949600
2015-12-14,114.849998,115.000000,114.180000,114.349998,97.357880,6442800
2015-12-15,114.070000,114.629997,113.940002,114.360001,97.366394,3822600
2015-12-16,114.309998,114.629997,113.699997,114.339996,97.349380,2540900
2015-12-17,114.660004,114.739998,114.339996,114.470001,97.460030,2327500
2015-12-18,114.519997,114.760002,114.430000,114.470001,97.460030,2566200
2015-12-21,114.760002,114.900002,114.459999,114.550003,97.528160,3026000
2015-12-22,114.430000,114.589996,114.290001,114.400002,97.400459,2204900
2015-12-23,114.279999,114.519997,114.209999,114.500000,97.485588,1923200
2015-12-24,114.339996,114.550003,114.199997,114.550003,97.803177,920100
2015-12-28,114.360001,114.559998,114.209999,114.410004,97.683678,2422500
2015-12-29,114.279999,114.379997,113.809998,113.820000,97.179932,2965700
2015-12-30,113.769997,114.050003,113.730003,113.820000,97.179932,1890600
2015-12-31,114.169998,114.269997,114.000000,114.010002,97.342140,1228200
2016-01-04,114.150002,114.410004,113.889999,113.949997,97.290916,8333700
2016-01-05,114.089996,114.230003,113.910004,114.010002,97.342140,4474300
2016-01-06,114.480003,114.529999,114.300003,114.459999,97.726379,4522400
2016-01-07,114.570000,114.680000,114.250000,114.550003,97.803177,4820000
2016-01-08,114.519997,114.919998,114.440002,114.639999,97.880013,4363500
2016-01-11,114.489998,114.610001,114.230003,114.269997,97.564140,4161500
2016-01-12,114.300003,114.910004,114.300003,114.529999,97.786133,2616600
2016-01-13,114.720001,115.000000,114.540001,114.879997,98.084969,5649800
2016-01-14,114.900002,114.919998,114.260002,114.309998,97.598297,4735300
2016-01-15,114.339996,114.489998,113.980003,114.139999,97.453140,5977900
2016-01-19,114.040001,114.120003,113.610001,113.629997,97.017693,3374300
2016-01-20,113.839996,113.940002,113.510002,113.800003,97.162888,6175300
2016-01-21,113.809998,113.989998,113.360001,113.470001,96.881119,3928300
2016-01-22,113.430000,113.760002,113.349998,113.540001,96.940865,2932000
2016-01-25,113.190002,113.709999,113.190002,113.419998,96.838394,2485200
2016-01-26,113.510002,113.779999,113.440002,113.739998,97.111633,4002200
2016-01-27,113.529999,113.709999,113.209999,113.430000,96.846924,2535900
2016-01-28,113.269997,113.750000,113.269997,113.559998,96.957939,4187100
2016-01-29,114.220001,114.220001,113.900002,114.150002,97.461708,2022700
2016-02-01,113.489998,113.589996,113.110001,113.449997,97.150848,8696800
2016-02-02,113.639999,113.739998,113.370003,113.660004,97.330666,5881200
2016-02-03,113.519997,113.940002,113.239998,113.379997,97.090919,3732100
2016-02-04,113.489998,113.680000,113.330002,113.430000,97.133736,3367500
2016-02-05,113.279999,113.500000,113.120003,113.410004,97.116600,4334400
2016-02-08,113.650002,114.080002,113.500000,114.000000,97.621849,3265200
2016-02-09,113.660004,114.080002,113.589996,113.610001,97.287888,3346900
2016-02-10,113.739998,113.930000,113.620003,113.750000,97.407753,3738300
2016-02-11,114.000000,114.489998,113.900002,114.129997,97.733147,5333600
2016-02-12,113.669998,113.830002,113.169998,113.489998,97.185059,4180600
2016-02-16,113.529999,113.529999,112.879997,112.949997,96.722679,4972200
2016-02-17,112.900002,113.139999,112.669998,112.919998,96.696999,5008100
2016-02-18,113.190002,113.879997,113.080002,113.839996,97.484833,3810700
2016-02-19,113.800003,113.970001,113.570000,113.760002,97.416306,3587300
2016-02-22,113.870003,114.040001,113.779999,113.989998,97.613266,4556800
2016-02-23,113.750000,114.300003,113.550003,114.220001,97.810242,2832100
2016-02-24,114.500000,114.820000,114.269997,114.330002,97.904404,3402200
2016-02-25,114.580002,115.110001,114.580002,114.970001,98.452454,4531800
2016-02-26,114.910004,114.959999,114.570000,114.930000,98.418221,5422500
2016-02-29,114.849998,115.070000,114.779999,115.010002,98.486725,5231900
2016-03-01,115.110001,115.110001,113.919998,114.050003,97.949951,8301800
2016-03-02,113.949997,114.300003,113.820000,114.279999,98.147484,3519600
2016-03-03,114.290001,114.900002,114.279999,114.820000,98.611267,3614600
2016-03-04,114.739998,114.820000,114.449997,114.800003,98.594093,2040600
2016-03-07,114.489998,114.959999,114.489998,114.930000,98.705734,3616900
2016-03-08,115.769997,115.860001,115.449997,115.540001,99.229584,3279800
2016-03-09,115.199997,115.540001,115.180000,115.410004,99.117958,3205800
2016-03-10,115.910004,116.089996,115.400002,115.889999,99.530212,4459000
2016-03-11,116.300003,116.379997,115.970001,116.220001,99.813622,4603500
2016-03-14,116.430000,116.599998,116.209999,116.559998,100.105621,2997400
2016-03-15,116.830002,116.830002,116.389999,116.519997,100.071297,6599400
2016-03-16,116.349998,117.120003,116.260002,117.080002,100.552238,3975400
2016-03-17,117.080002,117.690002,117.080002,117.440002,100.861404,3341900
2016-03-18,117.860001,117.910004,117.500000,117.709999,101.093292,3315200
2016-03-21,117.510002,117.839996,117.419998,117.570000,100.973022,2948600
2016-03-22,117.800003,117.800003,117.279999,117.349998,100.784096,3762900
2016-03-23,117.589996,117.940002,117.309998,117.940002,101.290802,5338700
2016-03-24,118.260002,118.260002,117.800003,117.889999,101.247871,2601500
2016-03-28,117.940002,118.190002,117.860001,117.959999,101.307991,3274500
2016-03-29,118.279999,118.599998,118.110001,118.489998,101.763168,3758500
2016-03-30,118.489998,118.489998,118.190002,118.349998,101.642944,3877600
2016-03-31,118.379997,118.860001,118.290001,118.820000,102.046616,7853500
2016-04-01,118.650002,118.959999,118.190002,118.870003,102.375565,6809800
2016-04-04,118.900002,118.919998,118.660004,118.879997,102.384193,4138700
2016-04-05,118.690002,119.269997,118.559998,119.260002,102.711494,6944700
2016-04-06,119.070000,119.180000,118.910004,119.160004,102.625343,4793600
2016-04-07,119.440002,119.540001,119.250000,119.480003,102.900948,3591900
2016-04-08,119.379997,119.389999,119.139999,119.209999,102.668381,2060900
2016-04-11,119.089996,119.339996,118.980003,119.199997,102.659805,1998600
2016-04-12,118.879997,119.040001,118.610001,118.730003,102.255020,3553400
2016-04-13,118.769997,119.160004,118.699997,119.139999,102.608116,2502200
2016-04-14,119.180000,119.230003,118.910004,119.059998,102.539200,1864000
2016-04-15,119.300003,119.620003,119.139999,119.559998,102.969810,3789500
2016-04-18,119.339996,119.690002,119.339996,119.690002,103.081810,2827400
2016-04-19,119.730003,119.919998,119.570000,119.910004,103.271278,2577100
2016-04-20,120.059998,120.389999,119.550003,119.580002,102.987076,3040900
2016-04-21,119.660004,119.690002,119.330002,119.529999,102.944000,3579500
2016-04-22,119.910004,119.910004,119.550003,119.660004,103.055946,1651800
2016-04-25,119.680000,119.690002,119.300003,119.379997,102.814819,2923600
2016-04-26,119.500000,119.500000,119.120003,119.330002,102.771729,3286600
2016-04-27,119.589996,120.089996,119.419998,120.089996,103.426285,3091100
2016-04-28,119.900002,120.269997,119.820000,120.199997,103.521034,3503200
2016-04-29,120.080002,120.419998,119.849998,120.330002,103.632980,2924600
2016-05-02,119.949997,120.050003,119.769997,119.849998,103.499138,6771200
2016-05-03,120.040001,120.239998,119.900002,120.059998,103.680496,3732700
2016-05-04,120.000000,120.010002,119.720001,119.860001,103.507782,4228200
2016-05-05,119.959999,120.129997,119.620003,120.099998,103.715004,4466000
2016-05-06,120.050003,120.050003,119.690002,119.839996,103.490517,3045000
2016-05-09,119.949997,119.949997,119.610001,119.720001,103.386871,6202800
2016-05-10,119.809998,119.970001,119.669998,119.919998,103.559586,5469900
2016-05-11,119.839996,120.239998,119.750000,120.050003,103.671844,3416600
2016-05-12,120.099998,120.099998,119.669998,119.800003,103.455948,2681900
2016-05-13,119.910004,120.059998,119.779999,120.019997,103.645950,4328100
2016-05-16,120.019997,120.019997,119.599998,119.620003,103.300514,2968400
2016-05-17,119.610001,119.800003,119.510002,119.580002,103.265991,3386000
2016-05-18,119.449997,119.449997,118.440002,118.559998,102.385101,7022100
2016-05-19,118.620003,118.919998,118.620003,118.839996,102.626915,5759900
2016-05-20,118.930000,118.989998,118.690002,118.919998,102.696007,2977700
2016-05-23,118.919998,118.980003,118.709999,118.919998,102.696007,2842000
2016-05-24,118.989998,118.989998,118.559998,118.720001,102.523308,3498100
2016-05-25,118.730003,118.959999,118.699997,118.930000,102.704636,4793800
2016-05-26,118.959999,119.449997,118.959999,119.269997,102.998253,4858600
2016-05-27,119.279999,119.410004,119.029999,119.180000,102.920525,2762800
2016-05-31,119.000000,119.500000,118.910004,119.389999,103.101891,3170400
2016-06-01,119.279999,119.419998,119.040001,119.139999,103.174652,5528700
2016-06-02,119.279999,119.599998,119.230003,119.379997,103.382477,2709400
2016-06-03,120.050003,120.339996,119.930000,120.339996,104.213844,2998800
2016-06-06,120.309998,120.309998,120.019997,120.050003,103.962692,6401500
2016-06-07,120.320000,120.449997,120.180000,120.230003,104.118576,3663400
2016-06-08,120.379997,120.639999,120.330002,120.629997,104.464958,2478800
2016-06-09,120.910004,120.970001,120.730003,120.800003,104.612190,2885400
2016-06-10,120.900002,121.150002,120.879997,120.940002,104.733421,4209200
2016-06-13,121.150002,121.150002,120.680000,120.760002,104.577553,3979900
2016-06-14,120.919998,121.019997,120.449997,120.489998,104.343742,6301100
2016-06-15,120.900002,121.089996,120.650002,120.940002,104.733421,5589500
2016-06-16,120.919998,121.260002,120.860001,121.120003,104.889305,4550700
2016-06-17,121.080002,121.080002,120.690002,120.760002,104.577553,2673200
2016-06-20,120.680000,120.699997,120.480003,120.610001,104.447632,4549700
2016-06-21,120.709999,120.769997,120.410004,120.500000,104.352379,4396400
2016-06-22,120.529999,120.730003,120.500000,120.720001,104.542923,4090400
2016-06-23,120.650002,120.699997,120.500000,120.599998,104.438995,3942700
2016-06-24,120.879997,121.500000,120.879997,121.169998,104.932625,5294900
2016-06-27,121.589996,121.989998,121.589996,121.680000,105.374260,7323900
2016-06-28,121.830002,122.389999,121.820000,122.349998,105.954468,5555700
2016-06-29,122.519997,122.690002,122.220001,122.309998,105.919846,5325800
2016-06-30,122.440002,122.839996,122.300003,122.739998,106.292206,5398300
