Date,Close,Volume,100_MA
2015-12-14,60.389998999999996,14524900,
2015-12-15,59.639998999999996,14615400,
2015-12-16,60.299999,9960500,
2015-12-17,58.98,12976100,
2015-12-18,58.849998,16256700,
2015-12-21,59.549999,9645500,
2015-12-22,60.540001000000004,9266300,
2015-12-23,61.09,7519800,
2015-12-24,60.830002,2482800,
2015-12-28,60.75,5421700,
2015-12-29,61.610001000000004,7883600,
2015-12-30,61.68,5716700,
2015-12-31,61.299999,6575100,
2016-01-04,61.459998999999996,11989200,
2016-01-05,62.919998,13326000,
2016-01-06,63.549999,16564600,
2016-01-07,65.029999,26430000,
2016-01-08,63.540001000000004,17767900,
2016-01-11,64.220001,12653800,
2016-01-12,63.619999,12195900,
2016-01-13,61.919998,13725700,
2016-01-14,63.060001,12934900,
2016-01-15,61.93,15174400,
2016-01-19,62.560001,13051300,
2016-01-20,60.84,17369100,
2016-01-21,61.880001,12089200,
2016-01-22,62.689999,9197500,
2016-01-25,63.450001,12823400,
2016-01-26,64.0,9441200,
2016-01-27,63.950001,10214300,
2016-01-28,64.220001,11278300,
2016-01-29,66.360001,16439100,
2016-02-01,67.5,14728400,
2016-02-02,66.860001,13585900,
2016-02-03,66.269997,12315600,
2016-02-04,66.41999799999999,12833400,
2016-02-05,67.0,14196500,
2016-02-08,66.900002,20743600,
2016-02-09,65.809998,14642400,
2016-02-10,65.790001,9709300,
2016-02-11,65.32,11186700,
2016-02-12,66.18,9695500,
2016-02-16,65.900002,11360500,
2016-02-17,66.110001,12426700,
2016-02-18,64.120003,27894600,
2016-02-19,64.660004,15562300,
2016-02-22,65.629997,10587300,
2016-02-23,66.480003,11432000,
2016-02-24,67.120003,10291200,
2016-02-25,68.040001,9581300,
2016-02-26,66.510002,10984300,
2016-02-29,66.339996,9345200,
2016-03-01,66.459999,10429500,
2016-03-02,66.209999,9165600,
2016-03-03,66.139999,11846800,
2016-03-04,66.779999,10010500,
2016-03-07,67.889999,12825400,
2016-03-08,68.040001,10067900,
2016-03-09,67.529999,7824800,
2016-03-10,67.410004,10225800,
2016-03-11,67.16999799999999,8290900,
2016-03-14,67.360001,6712500,
2016-03-15,68.089996,7566900,
2016-03-16,67.989998,8218000,
2016-03-17,67.449997,11838100,
2016-03-18,66.949997,23153100,
2016-03-21,67.970001,9415800,
2016-03-22,67.870003,7514500,
2016-03-23,67.459999,6110600,
2016-03-24,68.0,6304700,
2016-03-28,68.120003,5603500,
2016-03-29,68.029999,6491000,
2016-03-30,68.800003,7208500,
2016-03-31,68.489998,6283500,
2016-04-01,69.059998,6602400,
2016-04-04,69.099998,6823400,
2016-04-05,68.639999,5779000,
2016-04-06,69.040001,5362700,
2016-04-07,68.220001,6110500,
2016-04-08,68.059998,6516000,
2016-04-11,67.400002,7865400,
2016-04-12,68.800003,7734600,
2016-04-13,69.150002,6262700,
2016-04-14,68.800003,6977100,
2016-04-15,69.059998,7584500,
2016-04-18,69.860001,6622900,
2016-04-19,69.769997,8199400,
2016-04-20,69.209999,5412500,
2016-04-21,68.470001,6617600,
2016-04-22,68.720001,6215100,
2016-04-25,69.470001,5896200,
2016-04-26,69.300003,6648400,
2016-04-27,69.41999799999999,5147300,
2016-04-28,68.910004,4776900,
2016-04-29,66.870003,12099000,
2016-05-02,67.589996,7609700,
2016-05-03,67.0,5922600,
2016-05-04,67.190002,6029500,
2016-05-05,67.209999,8091000,
2016-05-06,68.25,9825400,65.80450005999998
2016-05-09,68.949997,8656200,65.89010003999998
2016-05-10,68.790001,6402900,65.98160005999998
2016-05-11,66.410004,14597500,66.04270010999998
2016-05-12,66.849998,9533500,66.12140009
2016-05-13,64.940002,13744700,66.18230012999999
2016-05-16,66.019997,10181800,66.24700011
2016-05-17,65.099998,9252700,66.29260008
2016-05-18,63.150002,22255900,66.31320009999999
2016-05-19,69.199997,35076700,66.39690005
2016-05-20,69.860001,16746600,66.48800005999999
2016-05-23,69.5,10099800,66.56690005
2016-05-24,70.239998,8828000,66.65250003
2016-05-25,70.480003,7263900,66.74430007
2016-05-26,70.849998,8693900,66.83820005999999
2016-05-27,70.75,5773700,66.91650007999999
2016-05-31,70.779999,8390200,66.98880007999999
2016-06-01,70.5,7220900,67.04350009
2016-06-02,70.949997,6508700,67.11760004999998
2016-06-03,70.870003,6374500,67.18410006999999
2016-06-06,71.050003,9018000,67.25840011
2016-06-07,71.029999,7363400,67.34950011999999
2016-06-08,71.279999,6139000,67.4317001
2016-06-09,71.089996,6069900,67.52330006
2016-06-10,71.139999,7511400,67.60910003999999
2016-06-13,70.529999,7907600,67.70600003
2016-06-14,70.949997,9066400,67.79669999
2016-06-15,71.120003,8017000,67.88100002999998
2016-06-16,71.300003,6705200,67.95950004999999
2016-06-17,70.949997,18059300,68.02900001999998
2016-06-20,71.099998,7142500,68.10049998999997
2016-06-21,71.459999,6674800,68.17289996999997
2016-06-22,71.75,8457500,68.22679995999998
2016-06-23,72.099998,6970200,68.27279993999997
2016-06-24,71.959999,15120400,68.32379991999997
2016-06-27,71.5,11303400,68.37609994999997
2016-06-28,71.510002,8561200,68.42699998999997
2016-06-29,72.459999,7014700,68.48159997999997
2016-06-30,73.019997,8713600,68.54279992999996
2016-07-01,72.809998,7638800,68.61279992999997
2016-07-05,73.139999,10748600,68.68629990999996
2016-07-06,73.82,11062700,68.77129990999997
2016-07-07,73.529999,7792800,68.84479989999996
2016-07-08,73.839996,9127600,68.92419983999996
2016-07-11,74.059998,9040100,69.00369980999996
2016-07-12,73.269997,12361200,69.09519974999995
2016-07-13,73.620003,6399000,69.18479973999996
2016-07-14,73.699997,6646400,69.26549973999995
2016-07-15,73.66999799999999,5994800,69.33739968999996
