Date,Close,Volume,100_MA
2015-12-14,22.66,105100,
2015-12-15,22.84,173100,
2015-12-16,23.35,58000,
2015-12-17,22.91,112300,
2015-12-18,22.4,176100,
2015-12-21,22.41,83500,
2015-12-22,22.639999,106200,
2015-12-23,22.620001000000002,236400,
2015-12-24,22.690001000000002,54900,
2015-12-28,22.620001000000002,127200,
2015-12-29,22.889999,85900,
2015-12-30,22.5,62200,
2015-12-31,22.75,180500,
2016-01-04,22.51,413600,
2016-01-05,22.780001000000002,195000,
2016-01-06,23.059998999999998,344500,
2016-01-07,22.309998999999998,249000,
2016-01-08,21.870001000000002,181800,
2016-01-11,21.950001,254600,
2016-01-12,22.27,141300,
2016-01-13,20.76,339700,
2016-01-14,21.15,157800,
2016-01-15,21.040001,206500,
2016-01-19,20.17,168600,
2016-01-20,19.969998999999998,184300,
2016-01-21,19.91,150300,
2016-01-22,21.02,137700,
2016-01-25,20.77,151300,
2016-01-26,20.889999,70700,
2016-01-27,20.129998999999998,103400,
2016-01-28,20.120001000000002,91300,
2016-01-29,20.42,116300,
2016-02-01,20.42,212800,
2016-02-02,19.9,123100,
2016-02-03,19.59,209900,
2016-02-04,19.49,69400,
2016-02-05,18.01,303600,
2016-02-08,16.98,287200,
2016-02-09,15.85,595800,
2016-02-10,17.85,708800,
2016-02-11,17.459999,303800,
2016-02-12,19.030001000000002,489900,
2016-02-16,19.040001,132800,
2016-02-17,19.6,144900,
2016-02-18,19.450001,102000,
2016-02-19,19.75,60400,
2016-02-22,19.709999,204800,
2016-02-23,19.030001000000002,182200,
2016-02-24,19.25,174700,
2016-02-25,19.0,154500,
2016-02-26,19.16,92500,
2016-02-29,19.23,179500,
2016-03-01,19.200001,291600,
2016-03-02,20.209999,199500,
2016-03-03,20.4,238100,
2016-03-04,20.030001000000002,199400,
2016-03-07,20.629998999999998,143900,
2016-03-08,19.59,132500,
2016-03-09,19.98,103200,
2016-03-10,20.18,309100,
2016-03-11,20.67,170900,
2016-03-14,20.280001000000002,205000,
2016-03-15,19.59,135000,
2016-03-16,20.16,133000,
2016-03-17,20.110001,129200,
2016-03-18,20.0,207100,
2016-03-21,19.879998999999998,72700,
2016-03-22,19.58,69600,
2016-03-23,19.59,118500,
2016-03-24,19.700001,42300,
2016-03-28,19.76,84000,
2016-03-29,20.0,267500,
2016-03-30,20.15,200000,
2016-03-31,20.27,241200,
2016-04-01,20.02,180100,
2016-04-04,20.799999,242100,
2016-04-05,20.52,111600,
2016-04-06,21.24,290000,
2016-04-07,21.01,120000,
2016-04-08,21.129998999999998,81300,
2016-04-11,20.93,91200,
2016-04-12,21.280001000000002,104100,
2016-04-13,21.4,168000,
2016-04-14,22.34,200100,
2016-04-15,22.620001000000002,167400,
2016-04-18,22.9,284800,
2016-04-19,23.299999,179300,
2016-04-20,23.940001000000002,387800,
2016-04-21,23.959999,311900,
2016-04-22,24.34,295500,
2016-04-25,24.4,200300,
2016-04-26,24.18,222100,
2016-04-27,24.35,252000,
2016-04-28,24.68,167100,
2016-04-29,24.719998999999998,151600,
2016-05-02,24.860001,285000,
2016-05-03,24.41,342200,
2016-05-04,24.959999,647500,
2016-05-05,25.4,576200,
2016-05-06,25.6,607400,21.154300030000005
2016-05-09,25.690001000000002,526000,21.184600040000007
2016-05-10,26.25,850000,21.21870004
2016-05-11,26.51,1115200,21.250300040000006
2016-05-12,26.5,140900,21.286200040000008
2016-05-13,26.42,136300,21.326400040000006
2016-05-16,25.889999,399600,21.36120003000001
2016-05-17,25.35,309300,21.388300040000008
2016-05-18,25.950001,369600,21.421600040000012
2016-05-19,25.639999,422400,21.451100020000013
2016-05-20,26.27,131400,21.487600010000016
2016-05-23,25.629998999999998,163800,21.515000010000012
2016-05-24,25.879998999999998,324800,21.54880000000001
2016-05-25,26.16,157700,21.58290000000001
2016-05-26,26.24,109300,21.620200000000004
2016-05-27,26.82,286500,21.660599990000005
2016-05-31,27.66,996200,21.7066
2016-06-01,27.23,298000,21.75580001
2016-06-02,27.52,302900,21.812300000000004
2016-06-03,26.950001,163000,21.862300000000005
2016-06-06,27.030001000000002,195400,21.909900010000005
2016-06-07,27.5,579100,21.977300010000004
2016-06-08,27.950001,561600,22.045300020000003
