Date,Close,Volume,100_MA
2015-12-14,64.269997,17638200,
2015-12-15,66.099998,18126600,
2015-12-16,67.529999,21720000,
2015-12-17,66.279999,18122100,
2015-12-18,64.400002,23819600,
2015-12-21,65.540001,18869300,
2015-12-22,65.68,12149500,
2015-12-23,66.730003,12524500,
2015-12-24,66.599998,4468200,
2015-12-28,66.379997,6610600,
2015-12-29,67.07,9820800,
2015-12-30,66.589996,7190700,
2015-12-31,66.029999,14654300,
2016-01-04,63.619999,25393200,
2016-01-05,63.73,16566700,
2016-01-06,62.810001,22961500,
2016-01-07,60.27,27630900,
2016-01-08,58.919998,22373300,
2016-01-11,58.830002,20925500,
2016-01-12,58.959998999999996,22971600,
2016-01-13,57.34,28808100,
2016-01-14,58.200001,31296300,
2016-01-15,57.040001000000004,38131700,
2016-01-19,57.009997999999996,22818900,
2016-01-20,55.509997999999996,34646100,
2016-01-21,55.25,31301100,
2016-01-22,56.950001,22732200,
2016-01-25,55.66,21114400,
2016-01-26,57.080002,17535700,
2016-01-27,57.040001000000004,20560000,
2016-01-28,57.279999,15497900,
2016-01-29,59.5,26992200,
2016-02-01,58.860001000000004,16807900,
2016-02-02,57.029999,22448200,
2016-02-03,57.41,31543200,
2016-02-04,58.400002,21651300,
2016-02-05,57.75,22001300,
2016-02-08,56.540001000000004,28267600,
2016-02-09,56.200001,26300000,
2016-02-10,55.52,22389600,
2016-02-11,53.07,44334700,
2016-02-12,57.490002000000004,37011400,
2016-02-16,58.349998,23730700,
2016-02-17,58.77,21580100,
2016-02-18,57.810001,17037800,
2016-02-19,57.82,15658200,
2016-02-22,58.57,14882800,
2016-02-23,56.119999,31772500,
2016-02-24,56.139998999999996,25560100,
2016-02-25,57.009997999999996,14473300,
2016-02-26,57.540001000000004,20947500,
2016-02-29,56.299999,19554100,
2016-03-01,59.200001,23958100,
2016-03-02,59.759997999999996,20943100,
2016-03-03,59.959998999999996,15790600,
2016-03-04,60.049999,18459000,
2016-03-07,59.939999,12832400,
2016-03-08,58.779999,14132900,
2016-03-09,59.119999,13238800,
2016-03-10,58.610001000000004,21139200,
2016-03-11,59.34,21055000,
2016-03-14,59.119999,13436100,
2016-03-15,59.200001,10910500,
2016-03-16,58.919998,17423900,
2016-03-17,58.75,19405700,
2016-03-18,60.48,29570200,
2016-03-21,60.459998999999996,12684400,
2016-03-22,60.240002000000004,12042700,
2016-03-23,59.939999,11658700,
2016-03-24,59.48,12921200,
2016-03-28,59.400002,11159700,
2016-03-29,59.029999,15933400,
2016-03-30,59.709998999999996,13307100,
2016-03-31,59.220001,14904700,
2016-04-01,59.869999,15417500,
2016-04-04,59.200001,12305000,
2016-04-05,58.360001000000004,12886600,
2016-04-06,58.810001,12167900,
2016-04-07,57.32,19226800,
2016-04-08,57.740002000000004,13547700,
2016-04-11,58.200001,17627800,
2016-04-12,59.279999,17779200,
2016-04-13,61.790001000000004,37516800,
2016-04-14,62.59,24249900,
2016-04-15,61.869999,19290700,
2016-04-18,62.27,13813100,
2016-04-19,63.32,19255600,
2016-04-20,64.239998,14594400,
2016-04-21,63.599998,15395800,
2016-04-22,63.970001,12444700,
2016-04-25,63.599998,10687200,
2016-04-26,63.93,12048000,
2016-04-27,64.110001,15284100,
2016-04-28,63.599998,12852500,
2016-04-29,63.200001,16376400,
2016-05-02,63.790001000000004,10247300,
2016-05-03,62.560001,19120300,
2016-05-04,61.57,17030200,
2016-05-05,61.240002000000004,14033900,
2016-05-06,61.599998,11057900,60.232399849999986
2016-05-09,61.209998999999996,11197100,60.201799869999974
2016-05-10,62.040001000000004,11897200,60.161199899999986
2016-05-11,61.810001,11254000,60.10399991999998
2016-05-12,61.77,11071700,60.05889992999998
2016-05-13,61.200001,15122300,60.02689991999998
2016-05-16,61.66,10951300,59.988099909999974
2016-05-17,61.66,12180900,59.94789990999997
